Unnamed: 0,Comment,Sentiment
187743,congress party files complaint election commission tejasvi surya file pic bjp candidate bangalore south lok sabha constituency earlier statement modi antiindia,0
169610,modi may get seats best case scenario seats worst case scenarioâ mamta banerjee,1
120122,modi promised deliver home buyers gaziabad homes forget flat buyersmain bhi beggar,0
5732,like conveniently google skipped part tracking behavior web modify search results,2
65780,smith glad zoo fun great mothers day hun,2
241170,like delhi going reject well phir rona yeh modi kiya haibut delhi get enough chances best dharna,2
197903,pledge talking abt must taken pledge took gujaratstate hypocrisy surfaced everything neither anything save ppl allowed come inside state instead kept waiting,1
205505,congress pawan khera likens modi âmasood osama dawood isiâ bjp condemns,1
142248,pity country needs better people opposition modi needs better opposition really shine,2
6468,im greek stuff isnt even taught school even though affected rest history century thank much efforts,2
231304,bhim army chief chandrasekhar azad announced candidature varanasi thursday vowed take prime minister narendra modi constituency,2
193005,modi expressed confidence return power absolute majority aprilmay saying people made mind ensure victory seats,2
1405,king amazing video bro thank,2
160762,real modisee,2
14218,kind youtube channel deserves award effort time creator put help students great summary review salute sir btw ill taking soon may nmat exam medicine goodluck mee,2
62152,took quite bit setting working like calendar,1
214754,seems like everyone able make black money wants outst modi,0
75818,ok im frustrated hella dust screens blackberry,0
164657,oscar best actor goes mrmodi,2
77606,really enjoyed app delete daily reminder still get notification highly annoying please fix distracts work time notification go deleted reminder,0
4704,local sight common mistake least fast time controls focus attention specific area board forget far beyond long range piece defending square judge unprotected,0
122760,modi using space political milega remain public shame,1
135039,hearty congratulations worked sake nation modi,1
161104,jabardast shuruat modi best next tenure jai hind,2
85907,know islamic rep ind muslim man converts yrs hindu minor girl islam marriesrapes guilty crime coz per ind law girl muslim per sharia yrs minor state promotes conversionrape jihad,2
239044,close modi salvage situation needs address ppl seats like macchlisaharjaunpursonbhadra etc,1
217172,without demonetization would witnessed another modi lahar country,1
149763,namaskar madam like much work also also want modi sarakar madam tottally mad please help live netherland indian embassy dont help son passport apply resident permit dont insurance,0
24438,born barn would like hay youtube mother song,1
87604,sir cant wait till result pls let knw modi aayega,1
144223,bjp failed proven preposition modi got confused failed support,0
211495,found modigvt petty trading athical regulations thru bpos provide money prostitutes thru pemedias less knowledge ruling partyeven inform navy admiral lamba force whereas syndicacy arun jaitly unsocial thru telecoms,0
185259,know successful modi govt bringing india campaign party running even pretending talk development curious see long people india tolerate nonsense,2
196244,time single escalator even working development show still vote modi,2
30083,sunburn hurts,0
100499,modi wins namo nam,2
149117,plz stop release narendra modi movie stop publicity drdo scientists mission muchwe public understood happening,1
153757,satellite destroyed india launched two months ago guiding target modi achievements,1
159879,talk present donâ talk past laurels paapu modi choose today,0
45113,citibank thought gonna go grannys house,1
23018,morning world hello bank holiday cold grey rainy feel like colouring thanks might,2
121596,elections modi forever,1
187985,best nest,2
92193,modi resorting petty politics serious handling account,0
25374,thanks mckenzie,2
88620,zero faith subzero trust evm modi determined cheat sheet,1
135343,inc communique press release rssurjewala modi governments failure smart cities project,0
3807,cryptos auto drone feature feels like hack game changer team,2
192540,tejaswi goonimproved one tweets care lust power country playground lord rama comes earth annihilate people like modi papa,2
213565,modi keeps india first quiet happy see pen matches status globally others wanted guru teach,2
218852,modi hobnobbing ambani,1
42809,follow friday bc needs followers,1
61608,arrest anything ending est done,0
45086,hello thereeeeeee,1
88474,govt ever dared take bold decision like demonetisation modi govt took tackle corruption led massive unearthing undisclosed income suspicious transactions deposits made every rupee traceablevia namo app,2
144970,course never par modi superb,2
33877,tweeets fgs tweekdeckkk hates cryyyy,0
133436,bird plane satellite destr modi wasting everyones time wednesday,1
164745,modi trivialised announcing news instead letting chairman isro modi politicised sacred things country including academia scientific ones squarely fault,1
